timestamp,tx,ty,tz,speed_m_s,inliers,imu_fused
1520530371351951223,-0.031401,-0.000435,0.024224,0.7933,358,1
1520530371401953223,-0.001114,0.003240,-0.002496,0.0848,330,1
1520530371451954223,-0.005410,-0.000168,-0.000146,0.1083,324,1
1520530371501956223,-0.010598,-0.004286,0.007114,0.2693,356,1
1520530371551958223,-0.004049,0.015123,0.002439,0.3169,339,1
1520530371601959223,0.004547,0.025860,-0.005692,0.5373,396,1
1520530371651961223,0.021473,0.042651,-0.005814,0.9620,360,1
1520530371701962223,-0.009118,0.012317,-0.006565,0.3334,327,1
1520530371751958661,-0.026886,-0.010667,0.000049,0.5785,320,1
1520530371801960661,-0.000650,0.001985,-0.008972,0.1842,369,1
1520530371851962661,-0.018233,0.000219,-0.007997,0.3982,439,1
1520530371901963661,-0.010873,0.002748,-0.009067,0.2884,568,1
1520530371951965661,-0.021672,0.002142,-0.011138,0.4892,652,1
1520530372051968661,0.051801,0.059534,0.011020,1.5936,219,1
1520530372101970661,0.000779,-0.020041,-0.004939,0.4131,271,1
1520530372151954890,0.001366,-0.011987,-0.006968,0.2787,457,1
1520530372201976890,-0.005895,-0.004649,0.002442,0.1578,494,1
1520530372251957890,-0.010637,-0.013673,0.010910,0.4096,483,1
1520530372301959890,0.019640,-0.014892,0.025314,0.7066,510,1
1520530372351960890,0.019206,-0.013262,0.027422,0.7202,507,1
1520530372401962890,0.032172,-0.012824,0.034450,0.9770,476,1
1520530372451963890,0.026704,-0.012075,0.032460,0.8746,503,1
1520530372501965890,0.044290,0.006966,0.022207,1.0006,508,1
1520530372551956293,0.050904,-0.017154,0.016069,1.1216,528,1
1520530372601958293,0.019975,-0.038728,0.027653,1.0321,516,1
1520530372651960293,0.063946,-0.039164,0.005450,1.5036,530,1
1520530372701961293,0.018468,-0.028472,0.017450,0.7632,531,1
1520530372751963293,0.127394,-0.016686,-0.007551,2.5740,464,1
1520530372801964293,0.093580,-0.017358,-0.002174,1.9040,462,1
1520530372851966293,-0.081725,0.015624,0.036769,1.8193,415,1
1520530372901967293,-0.134117,0.020248,0.071936,3.0706,468,1
1520530372951617363,0.014628,-0.005211,0.018794,0.4910,538,1
1520530373051620363,0.001510,0.015676,0.014932,0.4340,554,1
1520530373101622363,-0.001197,-0.036454,-0.009490,0.7537,523,1
1520530373151624363,-0.016556,0.008479,-0.004838,0.3844,536,1
1520530373201626363,-0.023534,0.013019,-0.017373,0.6403,492,1
1520530373251627363,0.008374,0.031144,-0.030084,0.8821,478,1
1520530373301629363,-0.000222,0.026615,-0.036859,0.9093,485,1
1520530373351456749,-0.015004,0.014810,-0.031962,0.7684,419,1
1520530373401457749,-0.027194,0.003433,-0.037262,0.9251,322,1
1520530373451459749,-0.030503,0.001562,-0.040811,1.0194,335,1
1520530373501460749,-0.021386,-0.025250,-0.052254,1.2370,281,1
1520530373551462749,0.033062,0.003789,-0.062986,1.4247,276,1
1520530373601464749,0.097721,-0.028414,-0.084773,2.6489,241,1
1520530373651465749,-0.009667,-0.015494,-0.052518,1.1120,244,1
1520530373701466749,0.012737,-0.025734,-0.060844,1.3455,237,1
1520530373751468749,0.021614,0.009404,-0.042417,0.9705,219,1
1520530373801615398,-0.040684,-0.002537,-0.032677,1.0418,286,1
1520530373851583398,0.009656,-0.043215,-0.087702,1.9662,361,1
1520530373901585398,0.028025,-0.061043,-0.070242,1.9437,371,1
1520530373951586398,-0.058484,0.054516,-0.043514,1.8205,418,1
1520530374001588398,-0.050066,0.030736,-0.042412,1.4491,432,1
1520530374051589398,-0.063228,0.028661,-0.040515,1.6075,413,1
1520530374101591398,-0.090293,0.063537,-0.065565,2.5680,322,1
1520530374151592398,-0.026321,0.028674,-0.058706,1.4087,328,1
1520530374201952714,-0.036525,0.019859,-0.037858,1.1165,324,1
1520530374251954714,-0.055038,0.041190,-0.053825,1.7461,430,1
1520530374301955714,0.003716,0.016543,-0.030478,0.6975,467,1
1520530374351957714,-0.022036,0.014567,-0.034166,0.8637,459,1
1520530374401958714,0.015790,0.009016,-0.028308,0.6729,471,1
1520530374451960714,0.000135,0.008950,-0.026885,0.5667,472,1
1520530374501961714,0.026036,0.009534,-0.019909,0.6827,525,1
1520530374551963714,0.009843,0.008155,-0.017013,0.4256,527,1
1520530374602406977,-0.020078,0.013501,-0.011231,0.5288,547,1
1520530374652407977,0.013255,0.009661,-0.007832,0.3635,602,1
1520530374702409977,0.010220,0.010478,-0.004966,0.3091,618,1
1520530374752411977,0.001039,-0.010009,-0.003517,0.2132,657,1
1520530374802412977,-0.003644,-0.024559,-0.001144,0.4971,660,1
1520530374852414977,-0.021940,-0.015701,-0.002112,0.5412,633,1
1520530374902416977,-0.012565,-0.007865,-0.013822,0.4053,577,1
1520530374952417977,0.041054,-0.030227,-0.000167,1.0196,659,1
1520530375002441644,-0.001057,0.000058,-0.017277,0.3460,578,1
1520530375052443644,0.000344,0.020711,-0.016876,0.5343,589,1
1520530375102444644,0.050719,0.091504,-0.049746,2.3168,525,1
1520530375152446644,0.016747,-0.026368,-0.021771,0.7615,519,1
1520530375202448644,0.038947,-0.030067,-0.003384,0.9863,535,1
1520530375252453644,-0.016789,0.008515,-0.038214,0.8519,472,1
1520530375302451644,0.013138,0.039927,-0.041366,1.1795,505,1
1520530375352452644,0.021448,0.004848,-0.039329,0.9012,495,1
1520530375402251819,0.003029,0.012692,-0.044933,0.9396,515,1
1520530375452213819,-0.013187,0.007733,-0.043802,0.9286,480,1
1520530375502215819,0.022119,0.007320,-0.051834,1.1365,485,1
1520530375552216819,-0.017732,0.012846,-0.049684,1.0859,546,1
1520530375602218819,-0.006506,0.010914,-0.045410,0.9430,552,1
1520530375652219819,0.004266,-0.012445,-0.048813,1.0111,557,1
1520530375702221819,-0.006013,-0.000182,-0.053719,1.0810,484,1
1520530375752222819,-0.039796,-0.017202,-0.080500,1.8286,470,1
1520530375802224819,-0.020031,0.003828,-0.075310,1.5604,486,1
1520530375852258469,-0.029030,0.041741,-0.077180,1.8472,438,1
1520530375902259469,-0.018545,-0.038533,-0.073511,1.7009,479,1
1520530375952261469,-0.038841,-0.016077,-0.080906,1.8234,486,1
1520530376002262469,-0.030741,-0.001338,-0.047238,1.1275,517,1
1520530376052264469,-0.033587,0.014918,-0.047986,1.2088,507,1
1520530376102265469,-0.007940,0.015306,-0.046186,0.9860,505,1
1520530376152267469,-0.027217,-0.000479,-0.048434,1.1111,459,1
1520530376202269469,-0.019549,0.022661,-0.039389,0.9893,473,1
1520530376251949486,-0.016048,0.028741,-0.026066,0.8452,443,1
1520530376301951486,0.067472,0.001138,-0.038399,1.5528,389,1
1520530376351953486,0.016921,0.001701,-0.030811,0.7038,334,1
1520530376401954486,0.010664,-0.071425,-0.016062,1.4796,341,1
1520530376451956486,0.024665,-0.021057,-0.025684,0.8274,289,1
1520530376501958486,-0.002552,-0.013713,-0.001477,0.2805,283,1
1520530376551959486,0.072934,0.033684,-0.013435,1.6290,255,1
1520530376601961486,0.014864,-0.026587,-0.017873,0.7063,211,1
1520530376652663047,0.023415,-0.006506,-0.021699,0.6426,141,1
1520530376702664047,0.003654,-0.062009,-0.049854,1.5929,317,1
1520530376752666047,-0.014725,-0.006429,-0.034369,0.7588,312,1
1520530376802668047,0.000041,-0.020289,-0.040016,0.8973,252,1
1520530376852669047,-0.011748,0.008013,-0.038430,0.8195,240,1
1520530376902671047,-0.034281,0.015981,-0.030004,0.9655,187,1
1520530376952672047,-0.058434,0.024322,-0.043669,1.5379,194,1
1520530377002721047,0.043153,0.028807,-0.038967,1.2965,226,1
1520530377052897574,-0.066727,0.066184,-0.045987,2.0853,170,1
1520530377102899574,-0.091936,-0.015583,-0.049858,2.1147,235,1
1520530377152900574,-0.037555,-0.000262,-0.009254,0.7736,352,1
1520530377202902574,-0.022494,0.004485,-0.007339,0.4816,423,1
1520530377252903574,-0.071812,-0.010917,-0.016097,1.4879,391,1
1520530377302905574,-0.010758,0.004463,-0.005465,0.2573,412,1
1520530377352906574,-0.119816,0.021159,-0.033132,2.5220,291,1
1520530377551722346,0.065192,-0.023068,-0.011069,1.4006,131,1
1520530377651725346,0.044443,-0.093101,-0.025302,2.1244,167,1
1520530377701726346,0.002231,0.003506,-0.020330,0.4150,125,1
1520530377751728346,0.030493,0.004112,-0.026646,0.8140,94,1
1520530377801730346,0.017914,0.020022,-0.008770,0.5652,90,1
1520530377851406925,0.040509,0.050116,-0.087431,2.1864,62,1
1520530377901408925,-0.006676,0.011856,-0.022548,0.5267,70,1
1520530377951410925,0.020685,0.056969,-0.048528,1.5528,69,1
1520530378001411925,0.044185,0.040042,-0.046727,1.5151,85,1
1520530378051413925,0.040769,0.030658,-0.043292,1.3380,103,1
1520530378101415925,-0.006930,0.036065,-0.036014,1.0287,97,1
1520530378151416925,-0.013178,0.016212,-0.020062,0.5793,72,1
1520530378201418925,-0.021164,0.027060,-0.020658,0.8017,68,1
1520530378251419925,-0.015290,0.021575,-0.023669,0.7098,75,1
1520530378301511381,-0.000177,0.020041,-0.019799,0.5624,60,1
1520530378351513381,-0.017920,-0.002207,-0.018340,0.5147,89,1
1520530378401515381,-0.001712,0.038187,-0.022879,0.8909,92,1
1520530378451516381,-0.082910,0.124791,-0.046724,3.1387,107,1
1520530378651522381,0.026605,-0.014114,-0.030979,0.8650,246,1
1520530378702209223,-0.007087,0.037633,-0.032576,0.9919,122,1
1520530378752210223,0.000768,0.018473,-0.026659,0.6489,388,1
1520530378802212223,0.059665,0.021248,0.007267,1.2750,374,1
1520530378852213223,0.020951,0.068334,-0.027456,1.5313,354,1
1520530378902215223,-0.027501,0.039759,-0.027939,1.1167,329,1
1520530378952216223,-0.029927,0.065818,-0.037901,1.6326,359,1
1520530379002218223,-0.015917,0.081507,-0.031820,1.7786,326,1
1520530379052220223,-0.009800,0.004544,-0.017454,0.4105,363,1
1520530379102149083,-0.011565,0.060885,-0.016663,1.2853,391,1
1520530379152151083,-0.005941,0.009456,-0.018749,0.4364,391,1
1520530379202152083,0.022081,-0.003720,-0.000936,0.4482,339,1
1520530379252154083,-0.016193,0.016483,-0.008235,0.4906,253,1
1520530379302155083,-0.008302,0.012322,-0.010416,0.3629,236,1
1520530379352157083,-0.015800,0.010717,-0.033195,0.7658,271,1
1520530379402159083,0.002890,0.040989,-0.044909,1.2174,278,1
1520530379452160083,0.003992,0.027132,-0.043418,1.0271,341,1
1520530379501849661,0.009708,0.003230,-0.021159,0.4730,261,1
1520530379551851661,0.018570,-0.001725,-0.023274,0.5965,322,1
1520530379601852661,-0.006493,0.046216,-0.016456,0.9897,309,1
1520530379651854661,0.028568,-0.013906,-0.066267,1.4697,299,1
1520530379701855661,-0.000296,-0.004604,0.000607,0.0931,289,1
1520530379751857661,0.076745,-0.051993,0.005227,1.8568,266,1
1520530379801859661,0.030292,-0.027534,-0.053242,1.3431,425,1
1520530379851860661,0.025995,-0.023718,-0.055163,1.3086,398,1
1520530379901824258,0.050566,0.011124,-0.035660,1.2583,424,1
1520530379951826258,0.052011,-0.025226,-0.037330,1.3762,415,1
1520530380001827258,0.055142,-0.003833,-0.043533,1.4072,360,1
1520530380051829258,-0.062623,0.061128,-0.025272,1.8217,347,1
1520530380101830258,0.014557,0.038417,0.037957,1.1186,328,1
1520530380151832258,-0.017030,-0.018055,-0.053223,1.1745,322,1
1520530380201888258,-0.039917,0.001570,-0.051803,1.3069,293,1
1520530380251835258,-0.043566,0.028141,-0.047486,1.4079,370,1
1520530380301736065,-0.046657,0.037527,-0.048299,1.5416,387,1
1520530380352160433,-0.059765,0.031054,-0.018625,1.3858,265,1
1520530380402162433,-0.013659,0.014410,-0.041347,0.9173,504,1
1520530380452163433,-0.033714,0.018341,-0.035774,1.0493,460,1
1520530380502165433,-0.023120,0.040544,-0.032972,1.1429,430,1
1520530380552166433,0.013787,0.038353,-0.046056,1.2300,413,1
1520530380602168433,0.000317,0.085540,-0.062472,2.1184,370,1
1520530380652170433,0.031691,0.058526,-0.050908,1.6758,381,1
1520530380702171433,0.026966,0.050957,-0.043450,1.4438,405,1
1520530380752134697,0.008710,0.035090,-0.031409,0.9586,382,1
1520530380802135697,0.006595,0.021980,-0.029812,0.7524,340,1
1520530380852137697,0.008132,0.017505,-0.020351,0.5610,348,1
1520530380902138697,0.007332,0.001943,-0.020934,0.4453,279,1
1520530380952140697,-0.007075,0.009329,-0.020582,0.4736,318,1
1520530381002142697,-0.020805,0.013511,-0.019650,0.6329,363,1
1520530381052143697,0.014844,0.007037,-0.040682,0.8774,460,1
1520530381102145697,0.056691,0.045311,-0.032379,1.5893,469,1
1520530381152047626,0.002822,0.011978,-0.007346,0.2872,122,1
1520530381202048626,0.036672,-0.003956,0.020508,0.8440,202,1
1520530381252050626,-0.027238,0.035679,-0.046079,1.2865,263,1
1520530381302051626,-0.109246,0.018319,-0.056366,2.4857,284,1
1520530381352053626,-0.075727,0.008481,-0.032110,1.6537,353,1
1520530381402055626,-0.053871,0.021864,-0.032982,1.3368,407,1
1520530381452056626,-0.045804,0.012412,-0.040234,1.2443,388,1
1520530381502057626,-0.038868,0.002138,-0.032094,1.0090,438,1
1520530381552262363,-0.040223,0.017754,-0.037703,1.1537,430,1
1520530381602264363,-0.031151,0.014352,-0.040552,1.0622,511,1
1520530381652265363,-0.028609,-0.001805,-0.040070,0.9853,492,1
1520530381702267363,-0.015325,0.005796,-0.042680,0.9143,434,1
1520530381752268363,-0.008239,0.004274,-0.052150,1.0594,464,1
1520530381802324363,-0.004275,0.003424,-0.041634,0.8389,445,1
1520530381852271363,-0.052455,0.043667,-0.053006,1.7302,443,1
1520530381902273363,-0.037003,0.031165,-0.041070,1.2692,500,1
1520530381952332328,-0.017734,0.051304,-0.042438,1.3764,467,1
1520530382002334328,-0.046334,0.014288,-0.042398,1.2881,459,1
1520530382052335328,-0.073935,0.008420,-0.054142,1.8405,431,1
1520530382102337328,-0.137194,-0.004455,-0.103499,3.4381,453,1
1520530382152338328,-0.004416,-0.038165,-0.061010,1.4420,442,1
1520530382202340328,-0.046213,0.103015,-0.018625,2.2885,488,1
1520530382252342328,-0.057061,0.119623,-0.003276,2.6514,461,1
1520530382302343328,-0.018354,0.097132,-0.013617,1.9956,414,1
1520530382352158872,0.193610,-0.026987,0.022898,3.9509,362,1
1520530382402159872,-0.052574,-0.010596,-0.021895,1.1585,313,1
1520530382452161872,-0.007420,0.017443,-0.004025,0.3875,283,1
1520530382502163872,-0.116411,0.005375,-0.015548,2.3513,256,1
1520530382552164872,-0.026771,-0.020833,-0.004084,0.6833,284,1
1520530382602166872,-0.027698,-0.000484,-0.020335,0.6873,293,1
1520530382652167872,-0.025308,0.006521,-0.024253,0.7131,385,1
1520530382702169872,-0.018466,-0.024630,-0.032244,0.8915,402,1
1520530382752170872,-0.027647,0.021394,-0.024891,0.8583,397,1
1520530382802243609,-0.014973,0.060774,-0.020339,1.3143,390,1
1520530382852245609,-0.035991,0.018420,-0.025603,0.9571,320,1
1520530382902247609,-0.045535,-0.104574,-0.013927,2.2980,306,1
1520530382952248609,-0.094155,-0.029599,-0.030026,2.0632,362,1
1520530383002249609,0.041769,0.051367,-0.012670,1.3481,389,1
1520530383052251609,0.061625,0.110470,0.000489,2.5298,412,1
1520530383102252609,-0.053232,0.050027,-0.031437,1.5905,318,1
1520530383152254609,-0.058103,-0.029517,-0.024086,1.3895,379,1
1520530383202206416,-0.057595,0.045613,-0.035156,1.6305,324,1
1520530383252208416,-0.049790,0.051415,-0.037845,1.6192,402,1
1520530383302209416,-0.126393,0.032143,-0.055950,2.8382,349,1
1520530383352211416,-0.068613,0.033766,-0.041878,1.7437,345,1
1520530383402266416,-0.056462,0.001530,-0.056826,1.6007,363,1
1520530383452214416,-0.066064,0.041481,-0.049004,1.8444,353,1
1520530383502216416,0.062683,-0.021665,-0.035232,1.5019,406,1
1520530383552217416,-0.034092,0.015381,-0.038720,1.0767,419,1
1520530383602471556,-0.021995,-0.014962,-0.037065,0.9078,392,1
1520530383702474556,-0.043131,-0.013000,-0.029685,1.0789,436,1
1520530383752475556,-0.071465,-0.007383,-0.036823,1.6146,446,1
1520530383802477556,-0.019571,0.025774,-0.031600,0.9046,386,1
1520530383852479556,-0.035886,-0.016291,-0.035302,1.0582,331,1
1520530383902480556,-0.020040,-0.007997,-0.046486,1.0250,312,1
1520530383952482556,0.021026,-0.008552,-0.050050,1.0991,301,1
1520530384002530381,-0.010502,-0.016218,-0.037156,0.8368,257,1
1520530384052531381,-0.011729,0.000034,-0.033312,0.7063,274,1
1520530384102533381,-0.028964,0.002036,-0.015274,0.6561,248,1
1520530384152534381,-0.042162,0.030654,-0.016558,1.0939,268,1
1520530384202536381,0.050249,0.001793,-0.018219,1.0695,240,1
1520530384252537381,-0.010662,-0.017888,-0.008733,0.4516,281,1
1520530384302539381,-0.001771,0.044922,-0.022421,1.0047,289,1
1520530384352541381,0.006597,0.013975,-0.032889,0.7267,347,1
1520530384402432346,0.046543,0.007201,-0.023890,1.0585,398,1
1520530384452434346,0.046185,-0.005601,-0.025919,1.0651,306,1
1520530384502435346,0.009638,-0.002499,-0.034014,0.7088,245,1
1520530384552437346,0.040625,0.014152,-0.019575,0.9452,514,1
1520530384602439346,0.034411,0.007183,-0.023107,0.8413,432,1
1520530384652440346,0.054538,0.018500,-0.039447,1.3961,426,1
1520530384702442346,0.028162,0.011904,-0.024199,0.7798,458,1
1520530384752443346,0.035741,0.000584,-0.027935,0.9073,487,1
1520530384802857276,0.017673,0.019447,-0.025382,0.7247,323,1
1520530384852858276,0.005497,0.036596,-0.032805,0.9890,532,1
1520530384902860276,-0.068069,0.047856,-0.080854,2.3203,510,1
1520530384952861276,-0.019704,0.026162,-0.036645,0.9829,494,1
1520530385002916276,0.018575,-0.003414,-0.034458,0.7850,473,1
1520530385052864276,-0.025171,0.013431,-0.045503,1.0753,493,1
1520530385102866276,-0.006320,0.011720,-0.049979,1.0344,495,1
1520530385152867276,-0.025030,0.015080,-0.036231,0.9309,441,1
1520530385202869276,-0.027152,0.019260,-0.061132,1.3921,431,1
1520530385252704942,-0.011743,-0.002021,-0.046530,0.9638,328,1
1520530385302706942,0.062945,0.099066,-0.100187,3.0862,259,1
1520530385352708942,0.032342,0.065163,-0.083579,2.2160,278,1
1520530385402709942,0.019697,-0.053603,-0.005960,1.1483,325,1
1520530385452711942,-0.045472,0.028592,-0.055627,1.5465,291,1
1520530385502712942,-0.039492,0.014909,-0.045830,1.2461,316,1
1520530385552714942,-0.001865,0.015863,-0.022851,0.5576,307,1
1520530385602715942,-0.004549,0.007495,-0.032492,0.6731,339,1
1520530385652486433,-0.043757,-0.000555,-0.012101,0.9122,392,1
1520530385702487433,0.007218,0.033727,-0.032833,0.9524,411,1
1520530385752489433,0.007698,0.039024,-0.031340,1.0127,418,1
1520530385802491433,-0.013239,0.047824,-0.032706,1.1886,445,1
1520530385902494433,-0.087951,0.028599,-0.028087,1.9330,471,1
1520530385952496433,-0.013910,0.037002,-0.027639,0.9647,531,1
1520530386002497433,-0.044328,0.015540,-0.025705,1.0709,546,1
1520530386052543784,-0.041417,0.046860,-0.024311,1.3407,446,1
1520530386102545784,0.058685,0.058998,-0.023763,1.7308,387,1
1520530386152546784,-0.141478,0.048349,-0.032215,3.0588,301,1
1520530386202548784,-0.104024,0.045095,-0.029090,2.3409,423,1
1520530386252549784,-0.058350,0.042936,-0.024380,1.5287,489,1
1520530386302551784,-0.031526,0.014980,-0.041360,1.0823,425,1
1520530386352552784,0.007890,0.085362,-0.032773,1.8355,407,1
1520530386402553784,0.021204,0.141980,-0.039993,2.9804,419,1
1520530386452757749,0.048733,0.095601,-0.032263,2.2319,365,1
1520530386502759749,-0.082651,0.060824,-0.030943,2.1436,467,1
1520530386552760749,0.000256,0.069550,-0.028623,1.5042,510,1
1520530386652763749,-0.049968,0.011943,-0.022483,1.1227,481,1
1520530386702765749,-0.005169,-0.011208,-0.031375,0.6743,502,1
1520530386752766749,-0.060332,-0.009400,-0.036045,1.4181,535,1
1520530386802768749,-0.067676,0.000089,-0.034551,1.5197,504,1
1520530386852674030,-0.051588,0.005320,-0.038589,1.2953,540,1
1520530386902676030,-0.039025,0.003998,-0.035022,1.0517,544,1
1520530386952678030,-0.035560,0.009085,-0.035171,1.0166,562,1
1520530387002679030,-0.042804,0.012103,-0.036126,1.1461,565,1
1520530387052681030,-0.030880,0.016543,-0.034974,0.9900,588,1
1520530387102682030,-0.034712,0.022105,-0.036644,1.1020,538,1
1520530387152684030,-0.049340,0.025504,-0.042860,1.4031,532,1
1520530387202685030,-0.053314,0.028399,-0.037407,1.4210,542,1
1520530387252605907,-0.041525,0.024472,-0.032412,1.1635,498,1
1520530387302606907,-0.005419,0.011655,-0.030602,0.6638,435,1
1520530387352608907,0.029486,-0.006753,-0.032212,0.8837,411,1
1520530387402610907,0.068473,-0.023419,-0.029023,1.5593,412,1
1520530387452611907,0.025529,0.030684,-0.026319,0.9562,465,1
1520530387502613907,0.027928,0.030413,-0.037548,1.1162,443,1
1520530387552614907,0.036685,0.048829,-0.047766,1.5507,342,1
1520530387602616907,0.104157,0.031996,-0.094336,2.8824,313,1
1520530387652618907,0.047172,0.043599,-0.071672,1.9248,235,1
1520530387702457469,0.072173,0.042988,-0.087337,2.4315,175,1
1520530387752458469,0.040759,0.003095,-0.023880,0.9468,123,1
1520530387802460469,0.056731,-0.030649,-0.024332,1.3783,128,1
1520530387852464469,0.023778,0.022270,-0.034453,0.9483,126,1
1520530387902463469,0.074273,-0.030571,-0.023870,1.6758,135,1
1520530387952464469,0.127271,-0.143805,-0.024185,3.8710,134,1
1520530388002466469,0.082457,-0.061167,-0.031251,2.1463,149,1
1520530388052467469,0.037813,-0.018815,-0.033602,1.0794,142,1
1520530388102493942,0.073389,-0.011611,-0.049380,1.7833,157,1
1520530388152495942,0.131293,-0.031130,-0.047358,2.8599,188,1
1520530388202543942,0.050762,-0.036668,-0.045892,1.5512,211,1
1520530388252498942,0.063440,0.016476,-0.031576,1.4564,239,1
1520530388302500942,0.022066,-0.017019,-0.046953,1.0919,264,1
1520530388352501942,0.058448,0.000338,-0.024145,1.2648,299,1
1520530388402503942,0.042110,0.037273,-0.021883,1.2068,373,1
1520530388452504942,0.043668,0.025906,-0.018290,1.0793,397,1
1520530388502851784,0.043495,0.072809,-0.019685,1.7293,415,1
1520530388552853784,-0.009920,0.013873,-0.023938,0.5878,583,1
1520530388602854784,-0.015644,0.003434,-0.023034,0.5611,545,1
1520530388652856784,-0.019104,0.006819,-0.023913,0.6271,572,1
1520530388702857784,-0.037476,-0.031395,-0.027082,1.1178,504,1
1520530388752859784,-0.045559,0.007645,-0.025071,1.0512,483,1
1520530388802860784,-0.027164,0.014177,-0.024340,0.7826,515,1
1520530388852862784,0.012832,-0.033522,-0.022025,0.8422,454,1
1520530388902232907,-0.020901,-0.005958,-0.019402,0.5901,213,1
1520530388952234907,0.042864,-0.035804,-0.018854,1.1789,267,1
1520530389002236907,0.106135,-0.023226,-0.003996,2.1743,230,1
1520530389052237907,0.027634,-0.012368,-0.024453,0.7783,234,1
1520530389102239907,0.056840,-0.011038,-0.015745,1.2000,229,1
1520530389152241907,0.086094,-0.059934,-0.026542,2.1640,207,1
1520530389202242907,-0.032050,-0.013369,-0.032903,0.9568,208,1
1520530389252244907,-0.016528,0.010254,-0.026269,0.6537,219,1
1520530389302933767,-0.003943,0.019040,-0.029359,0.6947,175,1
1520530389352935767,-0.014165,0.006798,-0.031584,0.7055,369,1
1520530389402937767,-0.083770,0.084708,-0.022028,2.4230,379,1
1520530389452938767,0.028255,0.049446,-0.025783,1.2503,375,1
1520530389502939767,0.060946,0.013610,-0.020780,1.3163,385,1
1520530389552941767,0.051297,0.029413,-0.024754,1.2820,311,1
1520530389602942767,0.062801,-0.007929,-0.023859,1.3529,269,1
1520530389652947767,0.055286,0.005703,-0.021439,1.1913,266,1
1520530389702846346,0.115743,0.016271,-0.000554,2.3424,253,1
1520530389753402995,0.024544,0.060227,-0.071037,1.9050,159,1
1520530389803444995,0.064441,0.041084,-0.025365,1.6091,287,1
1520530389853405995,0.110937,0.036063,-0.032256,2.4225,446,1
1520530389903407995,0.040431,0.041833,-0.042373,1.4394,506,1
1520530389953408995,0.099805,0.102476,-0.034157,2.9413,576,1
1520530390003410995,-0.016016,-0.077339,-0.029117,1.6835,561,1
1520530390053411995,0.049630,0.053579,-0.030849,1.5856,529,1
1520530390103413995,0.015939,0.001141,-0.029708,0.6746,495,1
1520530390152568486,0.031870,0.083839,0.006953,1.8302,296,1
1520530390202569486,0.013774,-0.001787,-0.028556,0.6351,351,1
1520530390252571486,0.020370,-0.000550,-0.037418,0.8521,356,1
1520530390302572486,0.004182,0.065362,-0.034556,1.4810,343,1
1520530390352574486,-0.039249,-0.033418,-0.011763,1.0574,315,1
1520530390402575486,0.017754,0.001980,-0.010260,0.4120,330,1
1520530390452577486,0.018849,0.056255,-0.031443,1.3429,371,1
1520530390502578486,-0.080896,0.161166,-0.040921,3.6982,367,1
1520530390553323995,-0.024119,-0.048262,-0.000243,1.0632,284,1
1520530390603325995,0.156685,-0.011474,-0.057176,3.3436,500,1
1520530390653326995,-0.033474,0.069190,-0.040684,1.7393,511,1
1520530390703328995,-0.104468,-0.006525,-0.027737,2.1656,545,1
1520530390753330995,-0.058891,-0.019814,-0.036598,1.4422,548,1
1520530390803332995,-0.067401,-0.026907,-0.042421,1.6812,611,1
1520530390853333995,-0.053995,-0.017102,-0.053936,1.5642,606,1
1520530390903335995,-0.080323,-0.060826,-0.050576,2.2546,618,1
1520530390953379030,-0.019773,0.042744,-0.039043,1.2224,604,1
1520530391003381030,0.005063,-0.017429,-0.039413,0.8678,612,1
1520530391053383030,-0.035956,-0.039484,-0.048362,1.4409,602,1
1520530391103384030,-0.035360,-0.066935,-0.034152,1.6609,620,1
1520530391153385030,-0.013969,0.011440,-0.033126,0.7545,556,1
1520530391203387030,-0.067490,0.012993,-0.049530,1.6943,604,1
1520530391253388030,-0.058188,0.040114,-0.044833,1.6739,546,1
1520530391303389030,-0.063341,0.033918,-0.047690,1.7247,551,1
1520530391402365854,-0.069827,-0.018414,-0.039954,1.6495,349,1
1520530391452335854,-0.066169,-0.002277,-0.042654,1.5761,401,1
1520530391502337854,-0.088905,-0.006088,-0.039147,1.9466,360,1
1520530391552338854,-0.034260,-0.019123,-0.045664,1.2041,360,1
1520530391602340854,-0.025910,-0.011956,-0.048590,1.1269,327,1
1520530391652341854,-0.031435,-0.028488,-0.048245,1.2849,321,1
1520530391702343854,-0.035561,0.000279,-0.043913,1.1301,338,1
1520530391752424521,-0.025004,-0.003161,-0.038581,0.9202,339,1
1520530391802425521,-0.141009,0.066988,-0.015577,3.1377,391,1
1520530391852427521,-0.080013,0.014597,-0.049341,1.9025,418,1
1520530391902428521,-0.028130,0.024816,-0.032979,0.9989,443,1
1520530391952430521,-0.028682,0.030332,-0.035162,1.0916,422,1
1520530392002431521,-0.029582,0.004158,-0.047148,1.1163,363,1
1520530392052433521,-0.064411,-0.023970,-0.055300,1.7642,342,1
1520530392102434521,0.040187,-0.041788,-0.072461,1.8560,371,1
1520530392152436521,0.005492,-0.043225,-0.040552,1.1904,350,1
1520530392203141609,0.055975,-0.022532,-0.078616,1.9545,327,1
1520530392253142609,0.010464,-0.013562,-0.045704,0.9762,517,1
1520530392303144609,-0.038995,-0.025947,-0.044571,1.2931,467,1
1520530392353146609,0.016053,-0.020133,-0.033462,0.8444,495,1
1520530392403147609,0.001547,0.003187,-0.025415,0.5132,400,1
1520530392453149609,-0.017475,-0.042914,-0.026326,1.0658,311,1
1520530392503150609,-0.022986,0.028023,-0.040073,1.0806,292,1
1520530392553152609,-0.017736,0.023593,-0.038519,0.9705,350,1
